@RELATION Planes2D

@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE 6 NUMERIC
@ATTRIBUTE 7 NUMERIC
@ATTRIBUTE 8 NUMERIC
@ATTRIBUTE 9 NUMERIC
@ATTRIBUTE 10 NUMERIC
@ATTRIBUTE target NUMERIC

@DATA
1,-1,-1,0,0,1,-1,0,-1,0,-2.117545824882254
-1,1,0,-1,-1,0,-1,-1,1,0,-6.400818370004748
1,-1,-1,1,0,-1,0,1,0,1,-2.820503782771327
-1,0,-1,-1,1,-1,-1,-1,0,-1,-4.983020373000928
1,-1,-1,0,0,0,-1,0,-1,1,-2.1855450801650975
1,-1,-1,1,1,-1,0,1,1,0,-2.144964393735563
-1,1,1,0,1,1,0,0,-1,1,2.56011727207533
1,1,1,0,1,1,1,0,0,0,6.91053784150143
-1,0,1,0,0,-1,-1,0,-1,1,-5.0809768291653175
1,-1,-1,1,-1,-1,-1,0,-1,-1,0.004137074199286994
-1,1,-1,1,1,1,-1,-1,1,0,-0.17668042033650488
1,1,0,0,-1,1,1,0,0,0,6.495351921999678
-1,1,1,0,0,1,1,1,1,-1,-0.75913385413683
-1,0,1,0,0,1,0,-1,1,0,-0.6306086988359545
-1,-1,1,0,-1,0,-1,0,0,-1,-7.372922933694272
-1,1,-1,0,1,1,1,-1,0,0,4.081190608296604
1,1,-1,1,-1,-1,-1,0,1,-1,6.3780026031532815
1,0,-1,-1,1,1,0,-1,0,1,1.6667289056068242
1,1,0,1,-1,1,1,1,0,-1,8.460818729240472
-1,0,1,0,0,-1,0,1,0,-1,-3.169861003931092
-1,1,0,1,0,0,-1,0,1,1,-5.870115810355324
-1,1,-1,1,-1,0,1,0,1,-1,-4.49518965870516
1,-1,0,1,-1,0,1,1,0,0,-1.1932725679265794
1,1,1,-1,1,-1,1,0,0,1,7.651962271695813
1,1,0,-1,-1,1,-1,-1,1,-1,6.447978828172634
-1,-1,0,1,1,-1,0,1,0,0,-1.9932713416740004
1,0,0,-1,0,-1,0,0,1,1,1.0545848184589766
-1,0,0,1,-1,-1,1,0,0,1,-5.51356255375925
1,0,1,0,1,1,0,-1,-1,0,4.720913283112607
1,0,-1,0,-1,0,-1,1,1,0,1.7408720001037759
-1,1,-1,1,1,0,1,0,1,1,3.2268148331618374
1,0,-1,0,0,0,0,-1,-1,-1,0.28002050681468094
-1,0,1,1,-1,0,1,0,1,1,-5.138247220444679
-1,0,0,0,1,-1,-1,-1,-1,1,-2.3496596550549267
1,-1,-1,-1,-1,-1,-1,0,-1,0,-2.675116099076032
-1,-1,1,-1,1,0,0,1,-1,-1,1.254447670950051
-1,1,-1,-1,0,0,0,1,0,0,-3.5068485123009085
1,0,1,1,-1,-1,0,-1,-1,1,6.298356164556646
-1,-1,1,-1,0,-1,0,1,0,0,-5.2539293148056805
1,0,0,1,-1,1,-1,0,0,1,3.3114602638237973
-1,-1,1,-1,1,-1,0,0,-1,1,-0.1418278724489188
1,0,1,1,1,0,1,1,1,-1,7.138041165378706
-1,0,-1,1,0,0,0,1,1,1,-2.0543505379550466
-1,1,1,0,0,-1,1,-1,1,1,-3.0762789794392535
-1,0,0,1,1,0,1,0,0,1,-0.09738594758119112
-1,-1,1,1,-1,-1,0,-1,1,0,-8.175439759340446
1,1,-1,-1,0,0,1,0,1,1,3.1173044305491326
1,0,-1,-1,1,0,-1,-1,0,0,-0.1199202983347724
1,0,1,1,-1,0,-1,-1,1,0,3.8437325955099406
-1,1,0,0,1,1,0,-1,0,0,-0.18775658074573265
-1,0,1,-1,-1,0,-1,0,-1,1,-7.174126012328311
-1,0,-1,-1,0,-1,1,-1,-1,-1,-2.457113805896893
-1,-1,0,-1,-1,-1,0,-1,1,0,-8.51682926016943
1,0,1,-1,1,-1,1,0,1,1,3.4944648089059314
-1,1,1,-1,0,-1,-1,1,-1,1,-6.461364269738828
1,-1,-1,1,1,0,0,-1,-1,0,-0.51317869488092
-1,0,1,1,0,-1,1,0,1,0,-4.6790614946170255
-1,1,1,0,-1,0,1,1,0,0,-5.41615443524893
1,-1,-1,1,1,1,-1,1,-1,-1,-0.7140743089229693
1,0,-1,1,-1,1,0,0,0,0,1.1412420033124318
-1,1,1,1,1,-1,1,0,0,1,-1.962226565075326
1,1,0,-1,-1,-1,-1,1,0,1,3.641600299569233
1,1,0,-1,1,-1,-1,1,-1,-1,3.50753986947615
1,1,0,0,1,-1,0,-1,-1,0,5.481545339210216
1,1,0,0,-1,0,0,-1,-1,0,5.19082381166314
-1,-1,0,1,0,1,-1,-1,0,1,-1.1844341154274503
-1,0,0,0,0,0,0,1,1,0,-2.488040007692682
-1,1,0,-1,1,-1,0,1,0,0,-0.35935514403184654
1,0,-1,-1,-1,-1,0,-1,-1,1,3.8825058958629057
-1,0,0,0,0,-1,-1,0,-1,0,-4.810083109944566
-1,1,0,-1,-1,0,-1,0,-1,0,-6.693895305592876
1,-1,1,0,-1,-1,-1,-1,-1,-1,1.4671448672230687
-1,1,1,1,-1,0,-1,-1,0,0,-6.6117482141858765
1,-1,1,1,0,0,1,1,1,-1,0.08986560202984561
1,1,1,0,-1,0,0,0,0,-1,7.21655266340891
-1,1,0,1,0,-1,0,0,-1,1,-4.97418931480139
-1,1,-1,1,-1,1,1,1,0,-1,-1.820169351447484
-1,0,-1,0,0,-1,0,-1,0,-1,-4.422121551743434
-1,0,0,-1,1,0,1,-1,1,0,0.23974223310120957
-1,0,-1,0,-1,1,0,0,-1,1,-3.9227466332079723
-1,0,0,0,1,0,-1,0,1,0,-1.1953385083517614
1,1,1,1,-1,1,1,-1,1,0,8.958901363321896
-1,1,-1,-1,1,0,1,1,0,1,1.1813206585119762
-1,-1,1,-1,0,-1,-1,-1,-1,-1,-5.18978394584543
1,-1,-1,0,-1,-1,1,0,1,-1,-1.7580019623548149
1,0,-1,0,0,1,0,0,-1,-1,2.0459288391604247
1,1,-1,-1,0,-1,1,-1,1,-1,2.5092330050298925
-1,-1,0,1,-1,-1,0,0,0,0,-9.59898232824226
-1,-1,-1,1,1,0,0,-1,-1,-1,0.25490538253023004
-1,1,0,-1,-1,0,1,0,1,-1,-4.469486632941845
1,0,-1,-1,-1,1,0,-1,-1,0,0.4183943388614622
-1,1,-1,-1,0,1,1,1,0,0,-0.8917323751264064
1,0,1,1,1,-1,-1,1,-1,0,6.2165111238155175
1,1,1,0,1,0,1,1,-1,-1,6.029683114358768
1,-1,0,1,-1,1,-1,1,1,1,1.5313106431144052
-1,0,1,-1,1,1,0,1,0,-1,1.9200880139291658
1,0,-1,1,1,-1,1,1,1,-1,2.2991276681037753
1,0,0,-1,0,-1,-1,0,-1,1,2.3597762588994247
-1,1,1,0,1,0,0,-1,1,0,-0.9475583965154233
-1,0,0,1,-1,1,-1,-1,-1,-1,-5.400413602816544
1,0,0,1,1,0,-1,0,1,1,6.302568661566969
-1,1,1,1,0,-1,0,1,1,1,-5.766950397891626
-1,1,0,0,0,1,0,-1,1,-1,-2.6929920838080355
-1,0,0,0,0,0,-1,-1,0,1,-2.918618568096691
1,-1,1,-1,-1,0,-1,1,1,0,0.6030974421972939
-1,1,0,0,1,-1,-1,0,0,-1,-2.1815147324777695
1,0,-1,-1,0,1,-1,0,-1,-1,1.4732408953437184
-1,1,0,-1,1,1,-1,-1,0,0,0.22083751073094082
1,1,0,1,1,-1,0,1,0,-1,8.434169426210488
1,-1,0,-1,0,-1,1,1,-1,1,0.844275601541737
-1,1,1,0,1,0,1,1,-1,0,0.29637010397648145
1,0,0,-1,0,-1,-1,0,1,1,1.7437661043011534
-1,1,0,0,1,-1,0,0,1,0,-3.2246843562384573
-1,1,-1,1,1,-1,0,1,1,1,-2.69908365157449
-1,-1,0,1,1,0,1,0,-1,0,1.7644012838806096
-1,-1,0,0,1,1,0,0,0,-1,2.846898073186691
1,0,1,0,1,0,-1,0,1,-1,3.613302998011184
-1,1,1,1,1,-1,0,0,1,-1,-2.656051630630125
1,1,-1,-1,0,0,-1,0,0,0,1.8857549421270148
-1,0,1,1,0,-1,-1,0,1,-1,-6.001414921220053
-1,1,0,1,1,1,-1,-1,-1,0,1.676264741500809
1,-1,-1,-1,-1,-1,0,1,-1,-1,-2.3424063696551203
-1,1,-1,-1,0,1,-1,1,-1,1,-0.5109955359075127
-1,0,0,1,0,0,1,1,1,-1,-2.6284285669163174
-1,0,0,-1,1,0,0,0,-1,-1,1.2597770459321056
-1,0,0,-1,-1,-1,0,0,0,1,-7.837840919073575
1,0,-1,-1,0,1,0,0,1,0,-1.1151247749205995
-1,1,1,1,0,0,1,-1,-1,0,-4.4055481945183175
1,1,1,1,0,0,0,0,1,1,10.800067163621296
1,-1,0,0,1,-1,-1,-1,0,0,-0.23223405304989764
-1,1,1,0,0,1,1,-1,1,1,-1.6189014180527288
-1,-1,-1,1,1,-1,0,0,-1,1,-0.8734663974055283
-1,1,0,-1,-1,0,-1,0,0,0,-7.206939571338586
1,0,0,1,0,-1,0,-1,-1,0,3.217926732728963
1,1,-1,-1,1,-1,1,-1,0,0,2.1348215233487133
1,-1,0,-1,-1,1,0,-1,0,-1,0.14144622626850767
1,-1,0,0,-1,1,0,1,1,0,1.499135404869683
-1,-1,-1,0,1,0,-1,-1,-1,1,-0.8877081251145187
-1,1,-1,1,0,1,-1,-1,0,-1,-1.4314549599131043
1,-1,1,-1,0,-1,0,1,-1,0,1.2686851294065222
1,0,-1,1,-1,1,-1,1,-1,-1,2.6005582969855037
-1,0,0,0,-1,1,-1,-1,1,0,-5.772976290237031
-1,1,1,1,1,-1,1,1,0,0,-0.445472790334149
1,-1,1,0,-1,0,1,1,0,1,2.8115333635198145
1,-1,0,0,-1,0,-1,0,1,1,0.6030248413538287
1,-1,1,1,-1,0,0,1,-1,-1,4.3829578088694
1,0,0,-1,1,1,-1,-1,1,0,2.5753735451630866
1,1,0,-1,1,0,0,0,-1,0,1.7519807135547385
1,1,-1,-1,0,0,1,1,-1,1,4.475190111488526
1,1,0,-1,1,-1,1,-1,1,1,6.065532888570086
1,-1,0,-1,0,1,-1,1,-1,0,-1.1682806052074164
-1,1,-1,-1,0,0,0,0,1,1,-1.121994960143914
1,1,0,1,1,0,0,1,-1,1,9.707070633171892
-1,-1,1,-1,0,-1,1,-1,-1,0,-4.880525473207426
1,1,1,1,-1,1,1,1,0,-1,9.32789107512544
1,-1,-1,-1,0,0,1,-1,-1,1,-3.9445791143863533
1,-1,1,0,1,1,-1,0,1,0,3.035044924260793
1,-1,-1,0,-1,1,0,1,0,1,-1.8561522322057071
1,1,1,0,1,-1,-1,0,0,-1,7.095717330464226
1,0,0,-1,-1,0,1,-1,1,1,2.651012235543241
1,-1,1,1,1,1,0,0,0,1,1.007029721287601
1,0,1,1,0,1,-1,0,-1,-1,6.957014444055124
1,-1,1,1,0,1,-1,-1,1,1,4.140830882227229
1,1,1,1,1,0,-1,-1,0,0,7.131233117498496
-1,0,-1,0,1,1,1,-1,1,0,3.5348309865072824
1,-1,1,1,1,1,1,1,1,0,3.099144626423677
-1,0,1,1,0,1,1,1,1,-1,-0.053410276776206106
1,0,1,1,1,0,1,0,-1,-1,7.2537120803867925
1,-1,0,-1,0,1,1,1,0,-1,-1.500967713515832
-1,0,-1,1,1,1,-1,-1,0,0,0.2592320502292378
-1,1,1,-1,-1,-1,-1,-1,0,-1,-8.318673730682693
-1,-1,1,1,-1,1,0,0,-1,-1,-3.8222689309877667
-1,1,-1,-1,-1,-1,1,1,1,1,-5.962894960846012
-1,-1,-1,-1,1,1,-1,1,0,1,0.2761473260444459
-1,-1,0,0,1,0,1,0,0,-1,1.2065915606289124
1,1,1,-1,0,-1,1,0,-1,0,7.595901220953924
-1,0,1,-1,-1,0,0,-1,1,1,-5.350566493619566
-1,-1,-1,0,0,0,-1,1,1,1,-2.574435916860769
1,0,0,-1,0,0,0,-1,0,0,1.0398775258485848
-1,-1,-1,0,1,0,1,0,1,-1,0.6235454972097192
-1,1,1,0,0,0,1,-1,-1,-1,-2.0162430843642682
1,0,1,-1,1,-1,0,0,-1,-1,5.234780112894437
1,-1,1,-1,0,1,0,-1,-1,1,0.7117123303315616
1,1,1,1,0,-1,0,-1,1,0,8.776783814131425
-1,-1,0,1,-1,-1,-1,1,0,-1,-9.795360954554708
-1,-1,0,1,0,-1,0,1,0,0,-5.6935824278053815
1,-1,-1,1,1,-1,1,-1,-1,0,-1.1183586228558053
1,-1,-1,1,0,-1,0,0,0,-1,-2.387351691673693
1,0,0,0,0,1,-1,-1,1,-1,3.0316558345630873
-1,1,1,1,-1,-1,1,0,-1,-1,-7.050055795070159
1,-1,-1,0,0,-1,0,1,-1,-1,-2.2900995747075488
-1,0,0,1,-1,1,0,-1,0,-1,-4.694817268660741
-1,0,-1,1,1,-1,0,1,1,-1,-2.1947122837614845
1,1,1,-1,-1,0,1,0,0,0,5.512937576222765
1,-1,0,-1,1,-1,0,0,0,0,-0.3657609981917743
1,0,-1,1,0,-1,0,1,0,1,1.0917553750845785
-1,0,0,0,1,-1,0,-1,1,1,-1.100917296104076
1,1,1,-1,0,0,0,0,0,0,7.418036563108817
-1,-1,0,1,0,-1,0,1,0,1,-3.5198116593490556
-1,-1,1,0,0,1,0,-1,0,0,0.05381161536167656
-1,1,0,0,1,-1,0,1,1,1,-3.391661389920168
-1,-1,-1,0,-1,-1,-1,0,-1,-1,-9.218494721633542
-1,0,1,1,0,0,-1,-1,1,0,-3.210525591445675
-1,-1,0,1,-1,1,1,0,-1,-1,-4.775478055021763
-1,0,0,1,0,0,-1,0,-1,-1,-2.562914058915659
1,1,1,-1,1,1,0,-1,-1,1,8.193294424489467
-1,0,1,1,0,1,1,-1,-1,0,0.21673995301807444
1,0,-1,-1,-1,1,-1,1,-1,0,1.5640633259757355
1,1,0,1,1,1,-1,1,1,-1,7.5551869304268475
1,0,-1,1,-1,1,0,0,-1,-1,-1.070850274212337
-1,0,0,-1,1,-1,-1,1,-1,0,-2.857951515301921
1,-1,0,0,0,1,1,1,1,-1,0.1444426878760472
-1,-1,0,1,0,0,-1,0,-1,0,-5.542197547179768
1,1,-1,-1,1,-1,1,1,-1,1,1.6104917520026754
1,-1,0,1,1,0,1,0,-1,1,1.8151020092194465
1,0,0,1,1,0,1,0,0,1,3.3398282899382763
1,-1,0,1,0,1,0,0,1,-1,1.4281715492405755
1,0,1,0,1,0,0,1,-1,1,3.886822881316448
1,1,1,-1,0,-1,-1,-1,0,-1,7.511398036930075
1,0,-1,0,-1,0,-1,-1,0,1,0.1578588731151077
1,0,-1,0,-1,0,-1,0,1,1,-0.18539636573681673
1,1,0,-1,1,-1,1,-1,0,0,4.895436194859864
1,0,1,-1,-1,1,-1,1,-1,1,1.9594604651751584
-1,1,0,-1,-1,0,-1,-1,0,1,-7.467375359247842
-1,1,-1,1,1,1,0,-1,-1,0,2.8585859021542412
-1,0,0,-1,1,-1,0,-1,-1,0,-1.318722142898673
-1,-1,-1,-1,1,1,-1,-1,-1,1,-0.28943858803454847
1,0,1,-1,-1,-1,1,-1,0,-1,2.950873383278677
1,-1,1,1,-1,-1,-1,0,-1,-1,2.9454786163190723
1,0,0,1,1,0,0,0,1,0,4.636231825078723
-1,-1,-1,1,1,1,-1,-1,1,1,0.9074226363408366
1,1,1,-1,-1,1,-1,-1,-1,-1,6.209153748423186
-1,0,1,1,0,0,0,1,0,1,-1.4279835910277705
-1,0,-1,-1,-1,1,0,-1,-1,-1,-4.633802690652708
1,1,0,0,1,0,0,-1,1,-1,5.539398393210395
-1,1,1,-1,0,0,0,1,0,-1,-4.283323793845167
1,1,1,1,1,0,1,-1,0,0,10.394329504945528
1,0,0,1,-1,0,0,0,0,1,1.807509119006038
1,1,-1,-1,0,1,1,-1,0,-1,3.335962027511607
1,1,0,1,0,-1,-1,-1,-1,-1,8.449956856558076
1,0,-1,-1,1,0,0,0,1,0,-0.3782379258260579
-1,1,0,0,1,1,1,0,0,1,3.39082090978851
-1,1,1,0,0,-1,1,1,-1,-1,-4.567523928081491
1,1,0,1,-1,1,-1,0,0,0,6.573749398369393
1,-1,1,-1,-1,-1,0,0,0,-1,0.01667278344480405
-1,1,0,-1,1,1,-1,-1,0,0,2.1909392073155964
-1,0,0,-1,-1,-1,1,0,0,0,-7.061463390727771
-1,-1,0,0,0,1,0,0,-1,0,0.26142428185887234
1,0,1,-1,-1,0,0,-1,-1,-1,3.1899487282283743
-1,-1,0,-1,1,0,0,0,0,-1,-0.1984880987505176
-1,1,1,-1,1,0,0,-1,1,-1,0.06038976090351942
1,0,1,1,-1,-1,-1,1,0,1,4.751132125209943
1,0,1,0,1,1,-1,1,1,1,6.360178134090097
-1,-1,-1,1,1,0,0,1,-1,1,-1.4351627264331526
-1,-1,0,-1,-1,0,0,0,-1,0,-5.030833156339904
1,1,1,0,1,-1,1,0,-1,-1,9.244216075615084
1,0,1,0,-1,0,0,0,1,1,6.190754905605669
1,-1,0,-1,1,1,0,1,-1,-1,0.8596407001010928
-1,1,1,0,1,-1,0,-1,0,1,-2.2846909035706946
-1,1,1,-1,1,-1,1,0,0,0,-1.730219612818285
1,-1,1,-1,-1,0,0,0,0,1,0.271106290995905
-1,0,0,-1,1,1,0,1,1,0,1.3689314854380985
1,1,0,1,1,0,1,1,0,1,7.189231802789349
-1,0,0,-1,-1,-1,1,-1,1,0,-7.7303298906637155
-1,1,1,0,1,-1,1,0,0,-1,-0.15025852000569861
1,1,1,-1,1,0,1,0,0,-1,7.602765812472088
1,1,0,-1,1,-1,0,1,-1,-1,3.8778669568113333
-1,0,-1,-1,0,0,1,0,1,-1,-2.6006217360455963
-1,-1,1,-1,0,0,0,0,0,0,-3.177963874835226
-1,-1,1,1,1,-1,-1,-1,1,1,-3.2287163807605372
1,0,0,-1,1,0,0,0,0,1,3.166931845731093
-1,1,1,-1,1,1,1,0,0,0,3.0444587328262926
1,-1,0,1,-1,1,0,0,0,1,-0.047157676227264744
-1,1,1,0,-1,1,0,-1,-1,1,-4.697503841942523
1,-1,0,-1,1,-1,1,0,1,1,-0.8460791958513808
-1,0,1,-1,0,0,0,1,-1,1,-2.5603291802131327
1,-1,1,-1,0,0,-1,1,0,1,1.8502021508640252
1,1,0,0,1,1,-1,0,1,-1,7.143041573928304
-1,-1,0,0,1,1,-1,1,-1,1,-0.6251814007856813
-1,-1,0,1,1,-1,-1,0,0,1,-3.0738043518423868
1,0,1,1,-1,1,-1,-1,-1,0,4.807672377703624
-1,0,0,0,1,1,-1,1,0,-1,0.049289561355807865
-1,0,1,1,0,1,-1,0,-1,-1,-2.7701371060478404
1,-1,-1,-1,-1,-1,1,0,0,1,-4.428686469025738
-1,-1,1,0,1,-1,-1,-1,1,0,-2.3557850118393526
-1,0,0,1,-1,0,1,1,1,0,-5.2691047608544395
-1,1,1,1,-1,0,0,1,-1,0,-5.848634550930178
-1,0,0,-1,1,1,1,-1,-1,-1,3.0674907441537633
1,1,0,1,0,-1,1,0,-1,0,6.664209216622009
-1,-1,-1,0,-1,1,0,0,1,0,-3.5041938830863706
1,-1,0,1,1,1,-1,1,1,-1,0.7165689656154146
1,0,-1,0,-1,-1,0,0,0,1,1.6073954464270785
-1,1,1,-1,1,-1,-1,1,1,-1,-3.4585415206673904
-1,0,0,1,1,1,0,0,0,1,2.0369552883082713
-1,-1,-1,0,1,0,-1,-1,-1,0,-0.542965561666047
-1,1,1,0,1,-1,-1,1,0,0,-2.4885446311111847
-1,1,1,0,1,-1,0,0,-1,0,-2.296747388378554
-1,-1,0,-1,1,1,0,-1,-1,0,0.8494181811698545
-1,-1,1,-1,-1,-1,0,1,-1,0,-7.645314064729001
1,0,-1,-1,-1,-1,-1,-1,0,0,1.0289782617022076
-1,-1,1,0,0,-1,0,0,1,-1,-4.31055088490845
1,1,1,-1,1,-1,-1,0,-1,0,6.106131940920889
-1,0,1,1,0,0,-1,1,-1,0,-2.957039574090241
1,1,-1,0,0,0,1,1,0,1,5.302434211774239
-1,-1,1,0,-1,0,1,1,0,1,-5.175954478428378
1,1,-1,1,1,0,1,-1,-1,1,5.805115523539715
-1,1,-1,0,-1,-1,-1,-1,-1,1,-8.42742356766689
1,-1,0,0,0,-1,1,-1,-1,-1,0.1771579395384583
1,-1,1,0,0,0,-1,0,-1,1,0.9309272435124083
-1,1,0,-1,-1,1,0,1,1,0,-5.291827062400242
1,1,-1,1,-1,-1,-1,-1,-1,0,4.074907764568959
-1,0,-1,1,-1,0,1,1,0,-1,-5.6322806545516935
-1,1,1,0,1,-1,1,1,-1,0,-2.5055474220985907
1,-1,-1,-1,0,1,1,0,-1,1,-1.5858530991978859
-1,-1,0,-1,-1,-1,1,-1,-1,1,-7.185647681476221
-1,-1,1,0,1,1,0,0,0,1,2.8110128492471285
1,1,0,-1,0,0,-1,0,-1,-1,5.86658512161041
1,0,1,-1,1,1,-1,0,0,-1,5.341107365684968
1,1,-1,-1,-1,0,0,1,-1,0,3.5996422441183222
-1,0,0,0,-1,0,1,1,-1,0,-4.167443054129328
1,-1,0,-1,-1,0,-1,0,1,-1,-0.40507796174993993
-1,0,0,1,0,0,0,0,-1,-1,-4.523434912118047
1,-1,1,1,1,-1,-1,1,1,1,2.716626574646504
-1,-1,0,0,0,1,-1,-1,1,1,-2.5434484388829257
-1,1,1,-1,1,0,-1,-1,-1,0,-0.9097901665690539
1,-1,-1,1,1,-1,-1,-1,1,1,-1.6167858199842455
1,1,-1,-1,0,1,-1,-1,-1,1,4.111073958667226
1,-1,0,0,1,-1,1,0,-1,-1,-0.31162859524491643
-1,-1,1,1,0,1,1,-1,-1,-1,0.6994183386089733
-1,0,0,1,0,1,-1,-1,1,0,-2.8271412183578972
-1,-1,1,0,-1,0,-1,1,-1,0,-6.593385328001038
1,-1,0,1,1,-1,1,0,-1,1,1.3788782063919882
-1,0,0,1,-1,-1,1,-1,1,0,-4.982884751565425
-1,-1,-1,1,1,-1,0,0,0,1,-2.2947811974424597
-1,0,0,-1,0,-1,-1,1,1,1,-7.123097629806954
1,0,1,0,-1,1,0,1,0,0,5.765786142326395
-1,-1,-1,1,-1,0,-1,1,1,1,-7.289836448670597
-1,1,1,1,-1,1,0,0,0,0,-1.935219422435317
1,1,-1,0,1,1,0,1,1,1,2.8497216256480025
-1,1,-1,-1,1,-1,0,-1,-1,-1,-1.8925363032816394
1,0,0,-1,1,1,1,0,-1,1,1.4392122311300712
1,-1,-1,0,0,-1,-1,0,1,-1,-1.932295171856421
1,1,-1,-1,1,0,0,1,-1,-1,3.514664594327417
1,1,-1,-1,0,0,0,1,-1,-1,1.323093054656198
-1,-1,0,-1,1,0,1,1,-1,1,0.4181057934940132
1,0,-1,1,0,1,1,1,-1,-1,1.240315302296577
1,0,0,0,0,0,0,0,-1,1,2.5582582426355645
-1,1,1,1,-1,0,-1,-1,0,0,-4.658326755244714
-1,1,-1,-1,-1,-1,1,0,0,1,-8.085713125307226
1,0,1,1,0,-1,1,-1,0,1,7.180529402167386
-1,0,1,1,1,1,0,1,-1,0,1.7736619278327712
-1,0,-1,1,1,1,0,0,1,0,1.8632040444319948
-1,-1,-1,1,-1,0,0,1,0,0,-7.612173442802726
1,0,-1,-1,1,1,0,-1,-1,1,0.5190261342601884
-1,1,0,1,0,-1,0,0,1,-1,-3.969387263883167
-1,1,1,-1,1,1,1,0,1,0,2.8823032314261456
-1,-1,-1,-1,1,1,0,1,1,1,2.266987949244281
-1,1,0,-1,-1,1,0,0,-1,0,-3.1373695409846016
-1,-1,-1,0,1,0,-1,1,0,1,-1.5482831567635924
1,-1,0,-1,0,0,0,1,-1,-1,-1.6973879678327932
-1,1,0,-1,-1,1,0,0,1,1,-3.366755572060838
1,1,1,-1,-1,0,-1,0,-1,-1,8.61793637374339
1,0,1,1,-1,-1,1,0,0,-1,6.259890747259092
-1,-1,0,-1,-1,0,0,-1,0,0,-5.072176295437799
1,0,0,-1,1,1,-1,-1,0,-1,1.5158549482918309
-1,0,-1,0,-1,-1,-1,1,0,0,-7.160225968938984
-1,1,0,-1,1,-1,-1,0,1,1,-2.499444495485226
1,-1,0,-1,1,0,0,-1,0,-1,0.8732947701862073
1,0,-1,1,1,-1,-1,0,0,1,2.2758695917264933
-1,1,-1,0,0,0,0,-1,-1,-1,-2.9284144427533745
1,0,-1,1,-1,1,0,0,0,0,0.9770659347234589
-1,1,-1,-1,1,-1,1,1,1,0,-0.5412394321783706
-1,-1,1,0,0,0,1,0,0,1,-2.285529571893167
1,1,1,-1,0,-1,-1,-1,1,-1,7.245799126684074
1,1,0,1,1,0,0,-1,-1,1,7.526810769652597
1,0,-1,1,0,1,1,1,-1,-1,2.2804952623926553
1,0,1,1,0,1,1,0,-1,-1,6.976043863495158
1,-1,0,0,0,-1,-1,0,-1,-1,0.4347072785618181
1,1,0,1,1,1,0,1,1,1,7.714621332250761
-1,0,-1,-1,-1,0,-1,-1,1,1,-7.0018902127328655
-1,1,1,0,1,1,0,0,1,0,0.7201010145214171
-1,0,0,0,-1,0,0,1,-1,-1,-5.6527659902141005
1,1,1,0,-1,-1,0,-1,1,1,9.617011524032778
1,0,-1,0,-1,0,1,1,1,1,0.9768654846175228
1,1,1,1,-1,0,1,-1,1,0,9.685002615035014
1,1,1,1,0,1,-1,-1,-1,0,7.976046727686052
-1,0,1,0,-1,1,1,-1,-1,1,-2.0158920276324492
1,1,1,1,0,1,-1,-1,0,0,9.458352294763225
-1,1,-1,1,0,0,-1,1,0,-1,-5.412296278692329
-1,-1,-1,1,0,0,-1,1,1,1,-3.2202881017903686
-1,1,0,1,0,0,-1,-1,-1,1,-4.644396453835755
-1,-1,-1,0,-1,-1,0,1,-1,-1,-8.265646012793272
-1,0,1,0,0,-1,0,0,0,0,-5.675879053227527
1,1,-1,1,0,1,1,-1,0,1,5.553766220676368
1,1,1,0,0,-1,0,-1,1,1,9.244359203297574
-1,-1,0,0,0,1,0,-1,-1,-1,-0.7313106503257724
-1,-1,0,1,1,-1,-1,0,0,0,-2.6714566545810485
1,1,-1,0,0,0,1,0,-1,-1,4.848990405628476
1,1,0,1,-1,-1,0,-1,-1,0,6.80471124858561
1,-1,1,1,1,1,0,-1,1,-1,2.0015026476715474
1,1,0,0,1,-1,1,-1,-1,0,6.62038923001394
1,-1,1,-1,0,0,1,1,-1,-1,0.8332638082256022
1,-1,1,-1,1,1,0,1,1,0,1.3732991157444259
-1,0,-1,-1,1,0,1,1,1,0,1.0051977320306968
-1,-1,1,1,1,1,-1,0,1,1,1.3896515946575265
-1,0,-1,-1,0,1,0,-1,1,1,-2.4943092303614267
1,1,0,0,1,0,-1,-1,0,0,4.907134961846644
1,-1,0,1,-1,0,1,0,0,1,2.1607588236075896
-1,-1,-1,0,0,0,1,0,1,0,-4.033955168105339
-1,-1,-1,0,0,1,0,1,0,0,0.6952997599079613
-1,1,1,-1,-1,0,0,0,0,1,-7.584453807389498
-1,0,1,0,0,1,1,1,1,-1,1.2698842753711057
1,-1,1,-1,1,1,0,1,-1,1,0.7939377974784867
-1,-1,1,0,-1,0,1,0,-1,-1,-4.228377675696584
-1,0,-1,0,1,0,-1,0,-1,1,-0.43519767757818617
-1,1,1,-1,1,0,1,0,-1,0,2.129239649252635
-1,-1,0,-1,-1,0,0,-1,0,0,-7.186754699195113
-1,0,0,0,1,0,0,0,0,0,-0.5109108900461542
-1,1,0,1,1,-1,1,0,1,-1,-0.3208542039369381
1,-1,0,1,1,0,-1,-1,-1,0,0.6148718539392116
-1,1,1,1,1,1,0,-1,1,-1,1.4800869930334506
1,0,-1,-1,0,-1,0,-1,-1,1,-1.0262200020429022
-1,1,1,-1,0,-1,-1,-1,1,0,-4.933361829470065
1,-1,1,1,0,0,1,-1,0,-1,1.3634205088945226
